FID,年份,X_97,Y_97,資料來源
2436,2017,296473.83,2774421.22,中央災害應變中心
2437,2017,299910.12,2772230.21,中央災害應變中心
2438,2017,299288.35,2775458.79,中央災害應變中心
2439,2017,299137.56,2772675.53,中央災害應變中心
2440,2017,298879.70,2774676.33,中央災害應變中心
2441,2017,294148.91,2773428.08,中央災害應變中心
2442,2017,298872.24,2774462.46,中央災害應變中心
2443,2017,305146.17,2769829.23,中央災害應變中心
2444,2017,298552.09,2774703.89,中央災害應變中心
2445,2017,304976.26,2774880.55,中央災害應變中心
2446,2017,300566.38,2779429.30,中央災害應變中心
2447,2017,303788.35,2771661.75,中央災害應變中心
2448,2017,298308.18,2780980.48,中央災害應變中心
2449,2017,299769.18,2775448.03,中央災害應變中心
2450,2017,294800.94,2775845.11,中央災害應變中心
2451,2017,294773.55,2786364.84,中央災害應變中心
2452,2017,295952.54,2778002.13,中央災害應變中心
2453,2017,296338.56,2781329.16,中央災害應變中心
2454,2017,296457.63,2779977.80,中央災害應變中心
2455,2017,298486.68,2774614.98,中央災害應變中心
2456,2017,296457.63,2779977.80,中央災害應變中心
2457,2017,295696.06,2777649.62,中央災害應變中心
2458,2017,300400.66,2781541.86,中央災害應變中心
2459,2017,312876.90,2774726.06,中央災害應變中心
2460,2017,294091.36,2775075.22,中央災害應變中心
2461,2017,294116.66,2775566.56,中央災害應變中心
2462,2017,301073.51,2781790.45,中央災害應變中心
2463,2017,296394.72,2772588.02,中央災害應變中心
2464,2017,295047.32,2769045.95,中央災害應變中心
2465,2017,297850.15,2766531.72,中央災害應變中心
2466,2017,294728.51,2774829.05,中央災害應變中心
2467,2017,306647.01,2771970.51,中央災害應變中心
2468,2017,308712.03,2774694.73,中央災害應變中心
2469,2017,308124.13,2766839.25,中央災害應變中心
2470,2017,302236.09,2777494.60,中央災害應變中心
2471,2017,305116.54,2772984.79,中央災害應變中心
2472,2017,293320.58,2763618.25,中央災害應變中心
2473,2017,303872.80,2773041.21,中央災害應變中心
2474,2017,291959.30,2763708.88,中央災害應變中心
2475,2017,294587.47,2775965.72,中央災害應變中心
2476,2017,294104.61,2773733.30,中央災害應變中心
2477,2017,309455.51,2771799.88,中央災害應變中心
2478,2017,316573.67,2766726.85,中央災害應變中心
2479,2017,295232.27,2760432.40,中央災害應變中心
2480,2017,296327.10,2780653.48,中央災害應變中心
2481,2017,305884.22,2772213.11,中央災害應變中心
2482,2017,301773.84,2764756.42,中央災害應變中心
2483,2017,297782.81,2766547.99,中央災害應變中心
2484,2017,312696.14,2773298.98,中央災害應變中心
2485,2017,314786.36,2777752.78,中央災害應變中心
2486,2017,300509.80,2778558.30,中央災害應變中心
2487,2017,305653.19,2770586.36,中央災害應變中心
2488,2017,323038.07,2782694.87,中央災害應變中心
2489,2017,293723.60,2785161.32,中央災害應變中心
2490,2017,330571.78,2779183.46,中央災害應變中心
2491,2017,318943.78,2784163.68,中央災害應變中心
2492,2017,296389.63,2781187.32,中央災害應變中心
2493,2017,292391.52,2783688.29,中央災害應變中心
2494,2017,295033.03,2786478.19,中央災害應變中心
2495,2017,296901.78,2780627.00,中央災害應變中心
2496,2017,295502.93,2791133.59,中央災害應變中心
2497,2017,295665.33,2777616.00,中央災害應變中心
2498,2017,294987.76,2785718.12,中央災害應變中心
2499,2017,313849.74,2773037.24,中央災害應變中心
2500,2017,296310.68,2781606.50,中央災害應變中心
2501,2017,305917.62,2775439.94,中央災害應變中心
2502,2017,291956.91,2783305.30,中央災害應變中心
2503,2017,294353.82,2774976.57,中央災害應變中心
2504,2017,294004.52,2770181.67,中央災害應變中心
2505,2017,295447.61,2786006.49,中央災害應變中心
2506,2017,313525.62,2773442.72,中央災害應變中心
2507,2017,319408.13,2785529.59,中央災害應變中心
2508,2017,291077.34,2782564.48,中央災害應變中心
2509,2017,299023.57,2775730.69,中央災害應變中心
2510,2017,296415.32,2781202.32,中央災害應變中心
2511,2017,299879.23,2772361.98,中央災害應變中心
2512,2017,294619.47,2772735.27,中央災害應變中心
2513,2017,298828.90,2774629.63,中央災害應變中心
2514,2017,290393.39,2781991.00,中央災害應變中心
2515,2017,319345.95,2787701.16,中央災害應變中心
2516,2017,329566.37,2778062.29,中央災害應變中心
2517,2017,299677.48,2775224.75,中央災害應變中心
2518,2017,295020.57,2774745.72,中央災害應變中心
2519,2017,296278.31,2774534.48,中央災害應變中心
2520,2017,295363.35,2784890.16,中央災害應變中心
2521,2017,298016.91,2771037.79,中央災害應變中心
2522,2017,297659.15,2774959.07,中央災害應變中心
2523,2017,300218.25,2772791.98,中央災害應變中心
2524,2017,294067.72,2773849.87,中央災害應變中心
2525,2017,298816.68,2774447.24,中央災害應變中心
2526,2017,296477.80,2774399.39,中央災害應變中心
2527,2017,331510.71,2778127.83,中央災害應變中心
2528,2017,295398.99,2784905.63,中央災害應變中心
2529,2017,331251.62,2778172.72,中央災害應變中心
2530,2017,296465.18,2780653.24,中央災害應變中心
2531,2017,298039.39,2766715.99,中央災害應變中心
2532,2017,299858.66,2774330.79,中央災害應變中心
2533,2017,292930.32,2763277.60,中央災害應變中心
2534,2017,293878.84,2771039.59,中央災害應變中心
2535,2017,288861.10,2764819.16,中央災害應變中心
2536,2017,296811.58,2775732.13,中央災害應變中心
2537,2017,299840.17,2774890.37,中央災害應變中心
2538,2017,300044.03,2772479.25,中央災害應變中心
2539,2017,299708.84,2774451.43,中央災害應變中心
2540,2017,299539.45,2774951.85,中央災害應變中心
2541,2017,299712.75,2775000.13,中央災害應變中心
2542,2017,294406.78,2769349.25,中央災害應變中心
2543,2017,300109.63,2772177.69,中央災害應變中心
2544,2017,295163.96,2769731.48,中央災害應變中心
2545,2017,288954.94,2775399.71,中央災害應變中心
2546,2017,299362.44,2774870.62,中央災害應變中心
2547,2017,298914.42,2775565.47,中央災害應變中心
2548,2017,299279.87,2775313.19,中央災害應變中心
2549,2017,299655.92,2774428.94,中央災害應變中心
2550,2017,292077.64,2768611.22,中央災害應變中心
2551,2017,299470.86,2774580.56,中央災害應變中心
2552,2017,293737.90,2766427.74,中央災害應變中心
2553,2017,298858.22,2774141.20,中央災害應變中心
2554,2017,304538.49,2763975.78,中央災害應變中心
2555,2017,299816.01,2772038.43,中央災害應變中心
2556,2017,299152.11,2772660.32,中央災害應變中心
2557,2017,296941.14,2770930.26,中央災害應變中心
2558,2017,299496.57,2774451.62,中央災害應變中心
2559,2017,298665.78,2774975.49,中央災害應變中心
2560,2017,300528.63,2773578.35,中央災害應變中心
2561,2017,296884.26,2772608.38,中央災害應變中心
2562,2017,295502.81,2774620.98,中央災害應變中心
2563,2017,295267.12,2769756.70,中央災害應變中心
2564,2017,297250.24,2775375.86,中央災害應變中心
2565,2017,294428.60,2774945.75,中央災害應變中心
2566,2017,295924.41,2770730.71,中央災害應變中心
2567,2017,298026.32,2775028.35,中央災害應變中心
2568,2017,294331.08,2771721.26,中央災害應變中心
2569,2017,297617.89,2775315.67,中央災害應變中心
2570,2017,297290.87,2775318.84,中央災害應變中心
2571,2017,298834.37,2773904.19,中央災害應變中心
2572,2017,293741.05,2770855.41,中央災害應變中心
2573,2017,298066.69,2775062.61,中央災害應變中心
2574,2017,293266.90,2778174.39,中央災害應變中心
2575,2017,297503.11,2776292.58,中央災害應變中心
2576,2017,295839.66,2771874.57,中央災害應變中心
2577,2017,295675.93,2777599.58,中央災害應變中心
2578,2017,313060.85,2773519.69,中央災害應變中心
2579,2017,328461.55,2777480.78,中央災害應變中心
2580,2017,313844.67,2773046.08,中央災害應變中心
2581,2017,293967.99,2773780.68,中央災害應變中心
2582,2017,293955.57,2770205.49,中央災害應變中心
2583,2017,295730.78,2777689.90,中央災害應變中心
2584,2017,313516.59,2773441.63,中央災害應變中心
2585,2017,295742.83,2771488.13,中央災害應變中心
2586,2017,293554.52,2770613.98,中央災害應變中心
2587,2017,314933.43,2777501.66,中央災害應變中心
2588,2017,294904.21,2777267.56,中央災害應變中心
2589,2017,298823.39,2775959.86,中央災害應變中心
2590,2017,312422.70,2773194.35,中央災害應變中心
2591,2017,296397.67,2772535.22,中央災害應變中心
2592,2017,313091.43,2772433.67,中央災害應變中心
2593,2017,326747.67,2781443.43,中央災害應變中心
2594,2017,313103.34,2772442.27,中央災害應變中心
2595,2017,314770.21,2776869.41,中央災害應變中心
2596,2017,314823.03,2789818.09,中央災害應變中心
2597,2017,314927.88,2776205.56,中央災害應變中心
2598,2017,313104.90,2772416.07,中央災害應變中心
2599,2017,290081.18,2782061.77,中央災害應變中心
2600,2017,295332.18,2777029.44,中央災害應變中心
2601,2017,285464.08,2778980.46,中央災害應變中心
2602,2017,298081.20,2775208.10,中央災害應變中心
2603,2017,295670.06,2789719.53,中央災害應變中心
2604,2017,299587.56,2775140.59,中央災害應變中心
2605,2017,284529.00,2761525.63,中央災害應變中心
2606,2017,299566.39,2775727.30,中央災害應變中心
2607,2017,294049.35,2773828.94,中央災害應變中心
2608,2017,296179.09,2774636.34,中央災害應變中心
2609,2017,296266.40,2775235.59,中央災害應變中心
2610,2017,295753.81,2779706.81,中央災害應變中心
2611,2017,287005.28,2773987.11,中央災害應變中心
2612,2017,299524.72,2775206.08,中央災害應變中心
2613,2017,296649.55,2772543.50,中央災害應變中心
2614,2017,302208.70,2775791.85,中央災害應變中心
2615,2017,292264.72,2786765.87,中央災害應變中心
2616,2017,288103.30,2774049.95,中央災害應變中心
2617,2017,296266.41,2774513.97,中央災害應變中心
2618,2017,298088.07,2774199.47,中央災害應變中心
2619,2017,314826.99,2789808.83,中央災害應變中心
2620,2017,298114.66,2774200.13,中央災害應變中心
2621,2017,298243.88,2775993.90,中央災害應變中心
2622,2017,296273.58,2775238.55,中央災害應變中心
2623,2017,299874.63,2772368.97,中央災害應變中心
2624,2017,296412.51,2772272.02,中央災害應變中心
2625,2017,298119.56,2774905.81,中央災害應變中心
2626,2017,311109.74,2796180.28,中央災害應變中心
2627,2017,331448.74,2777670.01,中央災害應變中心
2628,2017,290016.62,2782135.34,中央災害應變中心
2629,2017,294480.07,2775418.42,中央災害應變中心
2630,2017,299492.72,2775177.63,中央災害應變中心
2631,2017,298863.39,2773929.75,中央災害應變中心
2632,2017,298628.87,2774904.22,中央災害應變中心
2633,2017,294759.31,2784715.26,中央災害應變中心
2634,2017,296351.67,2781633.24,中央災害應變中心
2635,2017,296950.64,2772043.87,中央災害應變中心
2636,2017,287997.47,2773715.85,中央災害應變中心
2637,2017,299879.23,2772361.98,中央災害應變中心
2638,2017,300428.24,2773407.74,中央災害應變中心
2639,2017,289045.23,2776647.36,中央災害應變中心
2640,2017,295730.78,2777689.90,中央災害應變中心
2641,2017,295202.46,2781433.53,中央災害應變中心
2642,2017,299592.90,2775134.67,中央災害應變中心
2643,2017,299214.54,2775229.26,中央災害應變中心
2644,2017,299723.93,2774393.02,中央災害應變中心
2645,2017,299899.11,2774834.29,中央災害應變中心
2646,2017,297044.05,2768069.22,中央災害應變中心
2647,2017,248361.35,2744628.64,中央災害應變中心
2648,2017,291116.37,2782525.46,中央災害應變中心
2649,2017,295793.09,2769765.15,中央災害應變中心
2650,2017,297036.91,2768642.34,中央災害應變中心
2651,2017,249095.29,2741678.58,中央災害應變中心
2652,2017,296439.60,2767693.92,中央災害應變中心
2653,2017,296376.36,2774477.19,中央災害應變中心
2654,2017,296724.03,2767456.45,中央災害應變中心
2655,2017,284829.27,2765836.96,中央災害應變中心
2656,2017,313580.52,2773643.48,中央災害應變中心
2657,2017,296977.24,2767999.99,中央災害應變中心
2658,2017,296203.23,2770694.93,中央災害應變中心
2659,2017,313491.68,2771920.08,中央災害應變中心
2660,2017,297081.11,2767280.31,中央災害應變中心
2661,2017,297303.36,2767325.95,中央災害應變中心
2662,2017,296990.34,2768666.68,中央災害應變中心
2663,2017,293843.00,2768193.26,中央災害應變中心
2664,2017,280607.43,2764018.11,中央災害應變中心
2665,2017,295563.09,2771630.22,中央災害應變中心
2666,2017,290442.02,2782226.02,中央災害應變中心
2667,2017,296446.82,2766772.50,中央災害應變中心
2668,2017,296920.42,2768776.72,中央災害應變中心
2669,2017,312494.47,2791461.59,中央災害應變中心
2670,2017,313074.58,2791216.74,中央災害應變中心
2671,2017,306932.16,2798128.22,中央災害應變中心
2672,2017,295215.94,2786117.93,中央災害應變中心
2673,2017,296804.20,2785285.83,中央災害應變中心
2674,2017,294739.80,2785045.75,中央災害應變中心
2675,2017,273467.62,2769825.36,中央災害應變中心
2676,2017,302390.03,2766787.05,中央災害應變中心
2677,2017,297821.71,2766541.64,中央災害應變中心
2678,2017,274067.61,2777949.62,中央災害應變中心
2679,2017,246780.47,2744419.62,中央災害應變中心
2680,2017,315551.46,2774322.49,中央災害應變中心
2681,2017,313714.59,2773854.84,中央災害應變中心
2682,2017,268848.88,2762936.97,中央災害應變中心
2683,2017,273084.98,2761907.12,中央災害應變中心
2684,2017,326747.67,2781443.43,中央災害應變中心
2685,2017,285064.19,2767167.22,中央災害應變中心
2686,2017,326747.67,2781443.43,中央災害應變中心
2687,2017,279964.72,2764824.31,中央災害應變中心
2688,2017,326747.67,2781443.43,中央災害應變中心
